CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1585515|400003532517|3|Parda|0|Masculino|1988|29|12|23|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|1|0|0||1|1|0|0||0|||||||||||||||||||0|||||||0|0|0|1||||1|1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1585641|400003533660|3|Parda|0|Masculino|1988|31|12|23|1|10|31|3135209|2|0||||||||||||||03AUG2009:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|27941|400005036852|6|Não dispõe da informação|0|Masculino|1990|11|11|21|1|10|31|3108602|2|0||||||||||||||21JUL2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||0|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|199101|400009239641|1|Branca|0|Masculino|1983|08|04|28|1|10|31|3162708|2|0||||||||||||||22JAN2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|478459|400002556053|2|Preta|0|Masculino|1989|08|05|22|1|10|31|3135100|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11792634|400009260610|6|Não dispõe da informação|0|Masculino|1985|21|07|26|1|10|31|3135209|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11290974|400009260610|6|Não dispõe da informação|0|Masculino|1985|21|07|26|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|823429|400003479069|4|Amarela|1|Feminino|1988|22|02|23|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|836337|400003525280|3|Parda|1|Feminino|1990|21|01|21|1|10|31|3132107|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|838314|400003525599|1|Branca|0|Masculino|1990|20|12|21|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|998196|400009268482|2|Preta|1|Feminino|1984|29|10|27|1|10|31|3135209|3|0||||||||||||||03FEB2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1589818|400003471872|6|Não dispõe da informação|1|Feminino|1979|19|11|32|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11292365|400012253193|0|Não declarado|0|Masculino|1992|28|09|19|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|477981|400002574192|0|Não declarado|1|Feminino|1988|24|11|23|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11409163|400012330871|0|Não declarado|0|Masculino|1993|04|02|18|1|10|31|3139300|2|0||||||||||||||15MAR2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|718522|400009149327|6|Não dispõe da informação|0|Masculino|1991|12|07|20|1|10|31|3135209|2|0||||||||||||||18JAN2010:00:00:00|1|0|0||3|1|0|0||0|||||||||||||||||||0|||||||0|0|1|0|||1||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|818938|400003469170|3|Parda|1|Feminino|1989|27|11|22|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1027450|400009271590|1|Branca|0|Masculino|1991|24|06|20|1|10|31|3135209|2|0||||||||||||||18JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|10922637|400005035997|6|Não dispõe da informação|0|Masculino|1986|14|09|25|1|10|31|3118809|4|0||||||||||||||14MAR2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11312184|400012308994|0|Não declarado|1|Feminino|1992|14|02|19|1|10|31|3135209|4|0||||||||||||||24FEB2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|10924708|400012253193|0|Não declarado|0|Masculino|1992|28|09|19|1|10|31|3135209|4|0||||||||||||||24FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12775375|400012641232|0|Não declarado|0|Masculino|1992|14|11|19|1|10|31|3135209|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|822136|400003475811|3|Parda|1|Feminino|1988|05|10|23|1|10|31|3135209|4|0||||||||||||||04AUG2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|839575|400003524253|3|Parda|0|Masculino|1990|08|06|21|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|848439|400003533492|0|Não declarado|1|Feminino|1989|09|09|22|1|10|31|3135209|4|0||||||||||||||03AUG2009:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1574581|400002586258|3|Parda|1|Feminino|1989|05|02|22|1|10|31|3108255|6|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|1|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|874006|400001626928|6|Não dispõe da informação|1|Feminino|1978|17|12|33|1|10|31|3135209|3|0||||||||||||||18MAR2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1273595|400009263183|3|Parda|0|Masculino|1984|23|11|27|1|10|31|3124302|3|0||||||||||||||23MAR2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|1585460|400003235181|2|Preta|1|Feminino|1990|15|03|21|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|1|0|1|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11041177|400012270080|0|Não declarado|1|Feminino|1991|22|04|20|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|476379|400002579770|3|Parda|0|Masculino|1990|11|05|21|1|10|31|3161106|2|0||||||||||||||09FEB2009:00:00:00|1|0|0||2|1|0|0||0|||||||||||||||||||0|||||||0|0|0|1||||1|1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|734605|400003243093|1|Branca|1|Feminino|1984|27|07|27|1|10|31|3135209|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|832014|400003500839|3|Parda|1|Feminino|1986|26|05|25|1|10|31|3106200|2|0||||||||||||||03AUG2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|1478268|400009114340|6|Não dispõe da informação|1|Feminino|1990|18|08|21|1|10|31|3143302|2|0||||||||||||||02AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12780782|400010931874|6|Não dispõe da informação|1|Feminino|1982|27|07|29|1|10|31|3162401|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12770275|400012475647|6|Não dispõe da informação|1|Feminino|1983|02|07|28|1|10|31|3108602|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11291424|400012303189|3|Parda|0|Masculino|1993|03|06|18|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|19002|400009433110|6|Não dispõe da informação|1|Feminino|1992|27|09|19|1|10|31|3135100|2|0||||||||||||||20AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||0|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|116231|400009438354|6|Não dispõe da informação|0|Masculino|1982|19|01|29|1|10|31|3151206|2|0||||||||||||||24AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|114320|400009260151|6|Não dispõe da informação|1|Feminino|1992|09|08|19|1|10|31|3135100|3|0||||||||||||||23FEB2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|480055|400002558209|3|Parda|0|Masculino|1988|13|09|23|1|10|31|3162401|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|817889|400003476658|2|Preta|1|Feminino|1987|29|07|24|1|10|31|3135209|3|0||||||||||||||03AUG2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|1631538|400002577918|3|Parda|0|Masculino|1987|22|08|24|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|12607147|400005625124|6|Não dispõe da informação|0|Masculino|1986|16|04|25|1|10|31|3170800|2|0||||||||||||||20JAN2011:00:00:00|1|0|0||1|0|0|0||1|||||||||||||||||||1|0|1|0|0|0|0|0|0|0|1||||1|1|1|0|1|0|1|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|1678568|400009148230|6|Não dispõe da informação|0|Masculino|1991|17|11|20|1|10|31|3135209|4|0||||||||||||||19JAN2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|12747284|400005625124|6|Não dispõe da informação|0|Masculino|1986|16|04|25|1|10|31|3170800|4|0||||||||||||||22FEB2010:00:00:00|0|0|0||1|0|0|1||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11148585|400012281892|0|Não declarado|1|Feminino|1993|15|09|18|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
